user_id,year,month,spend_count,cash_in_count,total_spend,total_cash_in,segments,month_year
e9e6de8b-3e78-4382-a641-bbd05bf8daba,2025,4,28,13,39858.1299,44403.9442,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-04-01
94b4c682-2a27-4bb8-a56a-a0dd97ed9f5a,2025,4,7,4,7750.9752,4620.5912,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-04-01
e9e6de8b-3e78-4382-a641-bbd05bf8daba,2025,3,398,190,1201467.4659,1294187.4777,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-03-01
94b4c682-2a27-4bb8-a56a-a0dd97ed9f5a,2025,3,118,29,19691.2386,13803.9852,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-03-01
0d0eb459-8511-40a3-9f15-5195f4bb807b,2025,3,32,12,19007.0741,16695.4497,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-03-01
987e1ec6-ec6b-4e27-abde-73eee6f59057,2025,3,35,9,7672.3827,12734.7281,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-03-01
8023db3a-f110-4b5b-b53b-3a6b512ce905,2025,3,7,3,1095.5041999999999,1169.4397,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-03-01
e9e6de8b-3e78-4382-a641-bbd05bf8daba,2025,2,335,165,1032891.712,841276.2372,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-02-01
94b4c682-2a27-4bb8-a56a-a0dd97ed9f5a,2025,2,121,29,12801.6806,21407.8668,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-02-01
0d0eb459-8511-40a3-9f15-5195f4bb807b,2025,2,18,11,8704.167,8624.217,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-02-01
987e1ec6-ec6b-4e27-abde-73eee6f59057,2025,2,11,7,7431.9551,7760.0843,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-02-01
8023db3a-f110-4b5b-b53b-3a6b512ce905,2025,2,3,3,1520.0378,1504.8025,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-02-01
e9e6de8b-3e78-4382-a641-bbd05bf8daba,2025,1,394,222,1159259.8734,1240520.4716,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-01-01
0d0eb459-8511-40a3-9f15-5195f4bb807b,2025,1,24,17,14776.470800000001,9449.3475,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-01-01
94b4c682-2a27-4bb8-a56a-a0dd97ed9f5a,2025,1,86,38,8357.8559,7065.746,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-01-01
987e1ec6-ec6b-4e27-abde-73eee6f59057,2025,1,5,3,3166.062,3909.0132999999996,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-01-01
8023db3a-f110-4b5b-b53b-3a6b512ce905,2025,1,4,3,498.16720000000004,648.9591,"HEALTH_AND_SELF_CARE, LOAN_AND_GAMING, GROCERS",2025-01-01
